id,title,author,publisher,count,total_views,amazon_url
7aef0afd3bfc,たった一言でいい流れをつくる「あいさつ」の魔法,三上ナナエ,朝日新聞出版,1,54089,https://www.amazon.co.jp/s?k=%E3%81%9F%E3%81%A3%E3%81%9F%E4%B8%80%E8%A8%80%E3%81%A7%E3%81%84%E3%81%84%E6%B5%81%E3%82%8C%E3%82%92%E3%81%A4%E3%81%8F%E3%82%8B%E3%80%8C%E3%81%82%E3%81%84%E3%81%95%E3%81%A4%E3%80%8D%E3%81%AE%E9%AD%94%E6%B3%95&i=stripbooks&tag=business-book-ranking02-22
c671082a6ec6,脱うつのトリセツ,三浦 暁彦,扶桑社,1,32668,https://www.amazon.co.jp/s?k=%E8%84%B1%E3%81%86%E3%81%A4%E3%81%AE%E3%83%88%E3%83%AA%E3%82%BB%E3%83%84&i=stripbooks&tag=business-book-ranking02-22
26f166027ac6,森岡毅 必勝の法則,中山 玲子,日経BP,1,138012,https://www.amazon.co.jp/s?k=%E6%A3%AE%E5%B2%A1%E6%AF%85%20%E5%BF%85%E5%8B%9D%E3%81%AE%E6%B3%95%E5%89%87&i=stripbooks&tag=business-book-ranking02-22
f587f61c79d3,SUPER NORMAL,チュ・オンギュ,ダイヤモンド社,1,50776,https://www.amazon.co.jp/s?k=SUPER%20NORMAL&i=stripbooks&tag=business-book-ranking02-22
27ac12ad4762,具体と抽象 ―世界が変わって見える知性のしくみ,細谷 功,dZERO,1,131109,https://www.amazon.co.jp/s?k=%E5%85%B7%E4%BD%93%E3%81%A8%E6%8A%BD%E8%B1%A1%20%E2%80%95%E4%B8%96%E7%95%8C%E3%81%8C%E5%A4%89%E3%82%8F%E3%81%A3%E3%81%A6%E8%A6%8B%E3%81%88%E3%82%8B%E7%9F%A5%E6%80%A7%E3%81%AE%E3%81%97%E3%81%8F%E3%81%BF&i=stripbooks&tag=business-book-ranking02-22
54052cc42aa8,雑用は上司の隣でやりなさい――あなたの評価を最大限に高める「コスパ最強」仕事術,たこす,ダイヤモンド社,1,20236,https://www.amazon.co.jp/s?k=%E9%9B%91%E7%94%A8%E3%81%AF%E4%B8%8A%E5%8F%B8%E3%81%AE%E9%9A%A3%E3%81%A7%E3%82%84%E3%82%8A%E3%81%AA%E3%81%95%E3%81%84%E2%80%95%E2%80%95%E3%81%82%E3%81%AA%E3%81%9F%E3%81%AE%E8%A9%95%E4%BE%A1%E3%82%92%E6%9C%80%E5%A4%A7%E9%99%90%E3%81%AB%E9%AB%98%E3%82%81%E3%82%8B%E3%80%8C%E3%82%B3%E3%82%B9%E3%83%91%E6%9C%80%E5%BC%B7%E3%80%8D%E4%BB%95%E4%BA%8B%E8%A1%93&i=stripbooks&tag=business-book-ranking02-22
ba947f7ffbad,生き延びるための事務,坂口恭平,マガジンハウス,1,35299,https://www.amazon.co.jp/s?k=%E7%94%9F%E3%81%8D%E5%BB%B6%E3%81%B3%E3%82%8B%E3%81%9F%E3%82%81%E3%81%AE%E4%BA%8B%E5%8B%99&i=stripbooks&tag=business-book-ranking02-22
0fc67200f000,「手紙屋」蛍雪篇,喜多川 泰,ディスカヴァー・トゥエンティワン,1,96381,https://www.amazon.co.jp/s?k=%E3%80%8C%E6%89%8B%E7%B4%99%E5%B1%8B%E3%80%8D%E8%9B%8D%E9%9B%AA%E7%AF%87&i=stripbooks&tag=business-book-ranking02-22
c55f8471a8c7,スタンフォード大学・オンラインハイスクール校長が教える脳が一生忘れないインプット術,星友啓,あさ出版,1,100598,https://www.amazon.co.jp/s?k=%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%95%E3%82%A9%E3%83%BC%E3%83%89%E5%A4%A7%E5%AD%A6%E3%83%BB%E3%82%AA%E3%83%B3%E3%83%A9%E3%82%A4%E3%83%B3%E3%83%8F%E3%82%A4%E3%82%B9%E3%82%AF%E3%83%BC%E3%83%AB%E6%A0%A1%E9%95%B7%E3%81%8C%E6%95%99%E3%81%88%E3%82%8B%E8%84%B3%E3%81%8C%E4%B8%80%E7%94%9F%E5%BF%98%E3%82%8C%E3%81%AA%E3%81%84%E3%82%A4%E3%83%B3%E3%83%97%E3%83%83%E3%83%88%E8%A1%93&i=stripbooks&tag=business-book-ranking02-22
14a232fd7bfe,覚悟の論理戦略的に考えれば進む道はおのずと決まる,石丸伸二,ディスカヴァー・トゥエンティワン,1,90623,https://www.amazon.co.jp/s?k=%E8%A6%9A%E6%82%9F%E3%81%AE%E8%AB%96%E7%90%86%E6%88%A6%E7%95%A5%E7%9A%84%E3%81%AB%E8%80%83%E3%81%88%E3%82%8C%E3%81%B0%E9%80%B2%E3%82%80%E9%81%93%E3%81%AF%E3%81%8A%E3%81%AE%E3%81%9A%E3%81%A8%E6%B1%BA%E3%81%BE%E3%82%8B&i=stripbooks&tag=business-book-ranking02-22
73dfabc0528b,ライフキャリア――人生を再設計する魔法のフレームワーク,原尻淳一,プレジデント社,1,29490,https://www.amazon.co.jp/s?k=%E3%83%A9%E3%82%A4%E3%83%95%E3%82%AD%E3%83%A3%E3%83%AA%E3%82%A2%E2%80%95%E2%80%95%E4%BA%BA%E7%94%9F%E3%82%92%E5%86%8D%E8%A8%AD%E8%A8%88%E3%81%99%E3%82%8B%E9%AD%94%E6%B3%95%E3%81%AE%E3%83%95%E3%83%AC%E3%83%BC%E3%83%A0%E3%83%AF%E3%83%BC%E3%82%AF&i=stripbooks&tag=business-book-ranking02-22
b632d9bd77b5,仕事を減らす,田中猪夫,サンマーク出版,1,69276,https://www.amazon.co.jp/s?k=%E4%BB%95%E4%BA%8B%E3%82%92%E6%B8%9B%E3%82%89%E3%81%99&i=stripbooks&tag=business-book-ranking02-22
33bd0244a58c,0→1で稼ぐ-最短最速で人生が変わる”新規事業発想”の個人ビジネス,SNSマーケターまるお,ぱる出版,1,136843,https://www.amazon.co.jp/s?k=0%E2%86%921%E3%81%A7%E7%A8%BC%E3%81%90-%E6%9C%80%E7%9F%AD%E6%9C%80%E9%80%9F%E3%81%A7%E4%BA%BA%E7%94%9F%E3%81%8C%E5%A4%89%E3%82%8F%E3%82%8B%E2%80%9D%E6%96%B0%E8%A6%8F%E4%BA%8B%E6%A5%AD%E7%99%BA%E6%83%B3%E2%80%9D%E3%81%AE%E5%80%8B%E4%BA%BA%E3%83%93%E3%82%B8%E3%83%8D%E3%82%B9&i=stripbooks&tag=business-book-ranking02-22
8a1de28f15d4,営業の魔法,中村 信仁,ビーコミュニケーションズ,1,81630,https://www.amazon.co.jp/s?k=%E5%96%B6%E6%A5%AD%E3%81%AE%E9%AD%94%E6%B3%95&i=stripbooks&tag=business-book-ranking02-22
b37e632e909e,子どもとの関係が変わる　自分の親に読んでほしかった本,フィリッパ・ペリー,日経BP 日本経済新聞出版,1,185796,https://www.amazon.co.jp/s?k=%E5%AD%90%E3%81%A9%E3%82%82%E3%81%A8%E3%81%AE%E9%96%A2%E4%BF%82%E3%81%8C%E5%A4%89%E3%82%8F%E3%82%8B%E3%80%80%E8%87%AA%E5%88%86%E3%81%AE%E8%A6%AA%E3%81%AB%E8%AA%AD%E3%82%93%E3%81%A7%E3%81%BB%E3%81%97%E3%81%8B%E3%81%A3%E3%81%9F%E6%9C%AC&i=stripbooks&tag=business-book-ranking02-22
fd6e24dbe5e2,賢者の書,喜多川 泰,ディスカヴァー・トゥエンティワン,1,77486,https://www.amazon.co.jp/s?k=%E8%B3%A2%E8%80%85%E3%81%AE%E6%9B%B8&i=stripbooks&tag=business-book-ranking02-22
e182e07253c2,「あれ、もう３０？」というアナタが結果を出せる本,午堂登紀雄,WAVE出版,1,102789,https://www.amazon.co.jp/s?k=%E3%80%8C%E3%81%82%E3%82%8C%E3%80%81%E3%82%82%E3%81%86%EF%BC%93%EF%BC%90%EF%BC%9F%E3%80%8D%E3%81%A8%E3%81%84%E3%81%86%E3%82%A2%E3%83%8A%E3%82%BF%E3%81%8C%E7%B5%90%E6%9E%9C%E3%82%92%E5%87%BA%E3%81%9B%E3%82%8B%E6%9C%AC&i=stripbooks&tag=business-book-ranking02-22
4d118f2fcefd,信じる力 　― あなたの人生は、あなただけのもの,WAKANA,きずな出版,1,42722,https://www.amazon.co.jp/s?k=%E4%BF%A1%E3%81%98%E3%82%8B%E5%8A%9B%20%E3%80%80%E2%80%95%20%E3%81%82%E3%81%AA%E3%81%9F%E3%81%AE%E4%BA%BA%E7%94%9F%E3%81%AF%E3%80%81%E3%81%82%E3%81%AA%E3%81%9F%E3%81%A0%E3%81%91%E3%81%AE%E3%82%82%E3%81%AE&i=stripbooks&tag=business-book-ranking02-22
13193cf08d3e,ソバニイルヨ,喜多川 泰,幻冬舎,1,88606,https://www.amazon.co.jp/s?k=%E3%82%BD%E3%83%90%E3%83%8B%E3%82%A4%E3%83%AB%E3%83%A8&i=stripbooks&tag=business-book-ranking02-22
2e134ef3c741,「29歳貯金ゼロ！年収300万！このままで大丈夫か!」と思ったら読む本,岡村 聡,ダイヤモンド社,1,109435,https://www.amazon.co.jp/s?k=%E3%80%8C29%E6%AD%B3%E8%B2%AF%E9%87%91%E3%82%BC%E3%83%AD%EF%BC%81%E5%B9%B4%E5%8F%8E300%E4%B8%87%EF%BC%81%E3%81%93%E3%81%AE%E3%81%BE%E3%81%BE%E3%81%A7%E5%A4%A7%E4%B8%88%E5%A4%AB%E3%81%8B%21%E3%80%8D%E3%81%A8%E6%80%9D%E3%81%A3%E3%81%9F%E3%82%89%E8%AA%AD%E3%82%80%E6%9C%AC&i=stripbooks&tag=business-book-ranking02-22
7e3d7d1a7714,AI分析でわかった トップ5％セールスの習慣,越川 慎司,‎ ディスカヴァー・トゥエンティワン,1,95551,https://www.amazon.co.jp/s?k=AI%E5%88%86%E6%9E%90%E3%81%A7%E3%82%8F%E3%81%8B%E3%81%A3%E3%81%9F%20%E3%83%88%E3%83%83%E3%83%975%EF%BC%85%E3%82%BB%E3%83%BC%E3%83%AB%E3%82%B9%E3%81%AE%E7%BF%92%E6%85%A3&i=stripbooks&tag=business-book-ranking02-22
0cf2ede2924d,残酷すぎる人間法則　残酷すぎる人間法則 ９割まちがえる「対人関係のウソ」を科学する,エリック・バーカー飛鳥新社,,1,130676,https://www.amazon.co.jp/s?k=%E6%AE%8B%E9%85%B7%E3%81%99%E3%81%8E%E3%82%8B%E4%BA%BA%E9%96%93%E6%B3%95%E5%89%87%E3%80%80%E6%AE%8B%E9%85%B7%E3%81%99%E3%81%8E%E3%82%8B%E4%BA%BA%E9%96%93%E6%B3%95%E5%89%87%20%EF%BC%99%E5%89%B2%E3%81%BE%E3%81%A1%E3%81%8C%E3%81%88%E3%82%8B%E3%80%8C%E5%AF%BE%E4%BA%BA%E9%96%A2%E4%BF%82%E3%81%AE%E3%82%A6%E3%82%BD%E3%80%8D%E3%82%92%E7%A7%91%E5%AD%A6%E3%81%99%E3%82%8B&i=stripbooks&tag=business-book-ranking02-22
37b199fd56f2,星の商人,犬飼 ターボ,サンマーク出版,1,386487,https://www.amazon.co.jp/s?k=%E6%98%9F%E3%81%AE%E5%95%86%E4%BA%BA&i=stripbooks&tag=business-book-ranking02-22
bbdb1710b34f,ディズニー掃除の神様が教えてくれたこと,鎌田洋,SBクリエイティブ,1,51033,https://www.amazon.co.jp/s?k=%E3%83%87%E3%82%A3%E3%82%BA%E3%83%8B%E3%83%BC%E6%8E%83%E9%99%A4%E3%81%AE%E7%A5%9E%E6%A7%98%E3%81%8C%E6%95%99%E3%81%88%E3%81%A6%E3%81%8F%E3%82%8C%E3%81%9F%E3%81%93%E3%81%A8&i=stripbooks&tag=business-book-ranking02-22
8c219d97f936,40代からの「身体」と「心」に本当に良い習慣,立花 岳志,かんき出版,1,108981,https://www.amazon.co.jp/s?k=40%E4%BB%A3%E3%81%8B%E3%82%89%E3%81%AE%E3%80%8C%E8%BA%AB%E4%BD%93%E3%80%8D%E3%81%A8%E3%80%8C%E5%BF%83%E3%80%8D%E3%81%AB%E6%9C%AC%E5%BD%93%E3%81%AB%E8%89%AF%E3%81%84%E7%BF%92%E6%85%A3&i=stripbooks&tag=business-book-ranking02-22
014fde0111ff,もやだるさんのリセットスイッチ,伊藤 東凌,ディスカヴァー・トゥエンティワン,1,78506,https://www.amazon.co.jp/s?k=%E3%82%82%E3%82%84%E3%81%A0%E3%82%8B%E3%81%95%E3%82%93%E3%81%AE%E3%83%AA%E3%82%BB%E3%83%83%E3%83%88%E3%82%B9%E3%82%A4%E3%83%83%E3%83%81&i=stripbooks&tag=business-book-ranking02-22
0bd47040e6fe,"私のすべてを私が許可する“眠りのセラピー""――97%の無意識が心を癒すパーミッションセラピー",七海文重,clover出版,1,150006,https://www.amazon.co.jp/s?k=%E7%A7%81%E3%81%AE%E3%81%99%E3%81%B9%E3%81%A6%E3%82%92%E7%A7%81%E3%81%8C%E8%A8%B1%E5%8F%AF%E3%81%99%E3%82%8B%E2%80%9C%E7%9C%A0%E3%82%8A%E3%81%AE%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%22%E2%80%95%E2%80%9597%25%E3%81%AE%E7%84%A1%E6%84%8F%E8%AD%98%E3%81%8C%E5%BF%83%E3%82%92%E7%99%92%E3%81%99%E3%83%91%E3%83%BC%E3%83%9F%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC&i=stripbooks&tag=business-book-ranking02-22
647f4cfc66c6,誰とでも上手くいく人の５５のルール　話し方の正解,桐生稔,かんき出版,1,79576,https://www.amazon.co.jp/s?k=%E8%AA%B0%E3%81%A8%E3%81%A7%E3%82%82%E4%B8%8A%E6%89%8B%E3%81%8F%E3%81%84%E3%81%8F%E4%BA%BA%E3%81%AE%EF%BC%95%EF%BC%95%E3%81%AE%E3%83%AB%E3%83%BC%E3%83%AB%E3%80%80%E8%A9%B1%E3%81%97%E6%96%B9%E3%81%AE%E6%AD%A3%E8%A7%A3&i=stripbooks&tag=business-book-ranking02-22
71686f516185,「40歳の壁」をスルっと越える人生戦略,尾石晴,ディスカヴァー・トゥエンティワン,1,533740,https://www.amazon.co.jp/s?k=%E3%80%8C40%E6%AD%B3%E3%81%AE%E5%A3%81%E3%80%8D%E3%82%92%E3%82%B9%E3%83%AB%E3%81%A3%E3%81%A8%E8%B6%8A%E3%81%88%E3%82%8B%E4%BA%BA%E7%94%9F%E6%88%A6%E7%95%A5&i=stripbooks&tag=business-book-ranking02-22
7a644dc81f96,三千円の使い方,原田ひ香,中央公論新社,1,323165,https://www.amazon.co.jp/s?k=%E4%B8%89%E5%8D%83%E5%86%86%E3%81%AE%E4%BD%BF%E3%81%84%E6%96%B9&i=stripbooks&tag=business-book-ranking02-22
24076f9aa622,自分だけの強みが見つかる適職の地図,土谷愛,かんき出版,1,172677,https://www.amazon.co.jp/s?k=%E8%87%AA%E5%88%86%E3%81%A0%E3%81%91%E3%81%AE%E5%BC%B7%E3%81%BF%E3%81%8C%E8%A6%8B%E3%81%A4%E3%81%8B%E3%82%8B%E9%81%A9%E8%81%B7%E3%81%AE%E5%9C%B0%E5%9B%B3&i=stripbooks&tag=business-book-ranking02-22
4107589c7340,言葉にすれば「悩み」が消える言語化の魔力,樺沢紫苑,幻冬舎,1,154091,https://www.amazon.co.jp/s?k=%E8%A8%80%E8%91%89%E3%81%AB%E3%81%99%E3%82%8C%E3%81%B0%E3%80%8C%E6%82%A9%E3%81%BF%E3%80%8D%E3%81%8C%E6%B6%88%E3%81%88%E3%82%8B%E8%A8%80%E8%AA%9E%E5%8C%96%E3%81%AE%E9%AD%94%E5%8A%9B&i=stripbooks&tag=business-book-ranking02-22
430bbd676f02,人は聞き方が9割,永松茂久,すばる舎,1,86728,https://www.amazon.co.jp/s?k=%E4%BA%BA%E3%81%AF%E8%81%9E%E3%81%8D%E6%96%B9%E3%81%8C9%E5%89%B2&i=stripbooks&tag=business-book-ranking02-22
232bfcd954f6,1万人超を救ったメンタル産業医の職場の「しんどい」がスーッと消え去る大全,井上智介,大和出版,1,112615,https://www.amazon.co.jp/s?k=1%E4%B8%87%E4%BA%BA%E8%B6%85%E3%82%92%E6%95%91%E3%81%A3%E3%81%9F%E3%83%A1%E3%83%B3%E3%82%BF%E3%83%AB%E7%94%A3%E6%A5%AD%E5%8C%BB%E3%81%AE%E8%81%B7%E5%A0%B4%E3%81%AE%E3%80%8C%E3%81%97%E3%82%93%E3%81%A9%E3%81%84%E3%80%8D%E3%81%8C%E3%82%B9%E3%83%BC%E3%83%83%E3%81%A8%E6%B6%88%E3%81%88%E5%8E%BB%E3%82%8B%E5%A4%A7%E5%85%A8&i=stripbooks&tag=business-book-ranking02-22
a2315f19d781,株式会社タイムカプセル社,喜多川泰,ディスカヴァー・トゥエンティワン,1,104139,https://www.amazon.co.jp/s?k=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%BF%E3%82%A4%E3%83%A0%E3%82%AB%E3%83%97%E3%82%BB%E3%83%AB%E7%A4%BE&i=stripbooks&tag=business-book-ranking02-22
3a4236f63cfc,公認会計が教えるお金の増やし方大全,金川顕教,ポプラ社,1,56528,https://www.amazon.co.jp/s?k=%E5%85%AC%E8%AA%8D%E4%BC%9A%E8%A8%88%E3%81%8C%E6%95%99%E3%81%88%E3%82%8B%E3%81%8A%E9%87%91%E3%81%AE%E5%A2%97%E3%82%84%E3%81%97%E6%96%B9%E5%A4%A7%E5%85%A8&i=stripbooks&tag=business-book-ranking02-22
82210e61e8f4,TREASURE,犬飼ターボ,飛鳥新社,1,67559,https://www.amazon.co.jp/s?k=TREASURE&i=stripbooks&tag=business-book-ranking02-22
ce8e41fc7088,楽しくなければ仕事じゃない,干場弓子,東洋経済新報社,1,105008,https://www.amazon.co.jp/s?k=%E6%A5%BD%E3%81%97%E3%81%8F%E3%81%AA%E3%81%91%E3%82%8C%E3%81%B0%E4%BB%95%E4%BA%8B%E3%81%98%E3%82%83%E3%81%AA%E3%81%84&i=stripbooks&tag=business-book-ranking02-22
63077ecd8464,伝える準備,藤井貴彦,ディスカヴァー・トゥエンティワン,1,44470,https://www.amazon.co.jp/s?k=%E4%BC%9D%E3%81%88%E3%82%8B%E6%BA%96%E5%82%99&i=stripbooks&tag=business-book-ranking02-22
757f88c604b3,1日1話、読めば心が熱くなる365人の生き方の教科書,藤尾秀昭,致知出版,1,133006,https://www.amazon.co.jp/s?k=1%E6%97%A51%E8%A9%B1%E3%80%81%E8%AA%AD%E3%82%81%E3%81%B0%E5%BF%83%E3%81%8C%E7%86%B1%E3%81%8F%E3%81%AA%E3%82%8B365%E4%BA%BA%E3%81%AE%E7%94%9F%E3%81%8D%E6%96%B9%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8&i=stripbooks&tag=business-book-ranking02-22
4f2ae6297742,稲盛和夫一日一言,稲盛和夫,致知出版社,1,87439,https://www.amazon.co.jp/s?k=%E7%A8%B2%E7%9B%9B%E5%92%8C%E5%A4%AB%E4%B8%80%E6%97%A5%E4%B8%80%E8%A8%80&i=stripbooks&tag=business-book-ranking02-22
b716a9d064d9,毎日みるだけ！自己肯定感365日BOOK,中島輝,SBクリエイティブ,1,240647,https://www.amazon.co.jp/s?k=%E6%AF%8E%E6%97%A5%E3%81%BF%E3%82%8B%E3%81%A0%E3%81%91%EF%BC%81%E8%87%AA%E5%B7%B1%E8%82%AF%E5%AE%9A%E6%84%9F365%E6%97%A5BOOK&i=stripbooks&tag=business-book-ranking02-22
40bdceeeba17,心理カウンセラーが教える「がんばり過ぎて疲れてしまう」がラクになる本,廣川進・松浦真澄,ディスカヴァー・トゥエンティワン,1,213378,https://www.amazon.co.jp/s?k=%E5%BF%83%E7%90%86%E3%82%AB%E3%82%A6%E3%83%B3%E3%82%BB%E3%83%A9%E3%83%BC%E3%81%8C%E6%95%99%E3%81%88%E3%82%8B%E3%80%8C%E3%81%8C%E3%82%93%E3%81%B0%E3%82%8A%E9%81%8E%E3%81%8E%E3%81%A6%E7%96%B2%E3%82%8C%E3%81%A6%E3%81%97%E3%81%BE%E3%81%86%E3%80%8D%E3%81%8C%E3%83%A9%E3%82%AF%E3%81%AB%E3%81%AA%E3%82%8B%E6%9C%AC&i=stripbooks&tag=business-book-ranking02-22
76f19df8e4c9,99.9％の人は幸せの素人,星渉,前野隆司/KADOKAWA,1,124912,https://www.amazon.co.jp/s?k=99.9%EF%BC%85%E3%81%AE%E4%BA%BA%E3%81%AF%E5%B9%B8%E3%81%9B%E3%81%AE%E7%B4%A0%E4%BA%BA&i=stripbooks&tag=business-book-ranking02-22
cef9ffaca882,シン・サラリーマン,サラタメ,ダイヤモンド社,1,77917,https://www.amazon.co.jp/s?k=%E3%82%B7%E3%83%B3%E3%83%BB%E3%82%B5%E3%83%A9%E3%83%AA%E3%83%BC%E3%83%9E%E3%83%B3&i=stripbooks&tag=business-book-ranking02-22
86bbe788d7cb,喜ばれる人になりなさい,永松茂久,すばる舎,1,701128,https://www.amazon.co.jp/s?k=%E5%96%9C%E3%81%B0%E3%82%8C%E3%82%8B%E4%BA%BA%E3%81%AB%E3%81%AA%E3%82%8A%E3%81%AA%E3%81%95%E3%81%84&i=stripbooks&tag=business-book-ranking02-22
440d9d3bdb90,自分を知って生きやすくなるメントレ　嫌いな人がいる人へ,古山有則,KADOKAWA,1,159251,https://www.amazon.co.jp/s?k=%E8%87%AA%E5%88%86%E3%82%92%E7%9F%A5%E3%81%A3%E3%81%A6%E7%94%9F%E3%81%8D%E3%82%84%E3%81%99%E3%81%8F%E3%81%AA%E3%82%8B%E3%83%A1%E3%83%B3%E3%83%88%E3%83%AC%E3%80%80%E5%AB%8C%E3%81%84%E3%81%AA%E4%BA%BA%E3%81%8C%E3%81%84%E3%82%8B%E4%BA%BA%E3%81%B8&i=stripbooks&tag=business-book-ranking02-22
6a5db6f2bd2a,会社がしんどいをなくす本,奥田弘美,日経BP,1,321185,https://www.amazon.co.jp/s?k=%E4%BC%9A%E7%A4%BE%E3%81%8C%E3%81%97%E3%82%93%E3%81%A9%E3%81%84%E3%82%92%E3%81%AA%E3%81%8F%E3%81%99%E6%9C%AC&i=stripbooks&tag=business-book-ranking02-22
208fb3af0e38,「ドラゴン桜」に学ぶやりたくないことでも結果を出す技術、東大メンタル,西岡壱誠,日経BP,1,125159,https://www.amazon.co.jp/s?k=%E3%80%8C%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E6%A1%9C%E3%80%8D%E3%81%AB%E5%AD%A6%E3%81%B6%E3%82%84%E3%82%8A%E3%81%9F%E3%81%8F%E3%81%AA%E3%81%84%E3%81%93%E3%81%A8%E3%81%A7%E3%82%82%E7%B5%90%E6%9E%9C%E3%82%92%E5%87%BA%E3%81%99%E6%8A%80%E8%A1%93%E3%80%81%E6%9D%B1%E5%A4%A7%E3%83%A1%E3%83%B3%E3%82%BF%E3%83%AB&i=stripbooks&tag=business-book-ranking02-22
205c23d5ea3a,FIRE最強の早期リタイヤ術,クリスティー・シェン、ブライス・リャン,ダイヤモンド社,1,249531,https://www.amazon.co.jp/s?k=FIRE%E6%9C%80%E5%BC%B7%E3%81%AE%E6%97%A9%E6%9C%9F%E3%83%AA%E3%82%BF%E3%82%A4%E3%83%A4%E8%A1%93&i=stripbooks&tag=business-book-ranking02-22
2ff71bd90b0a,あなたは絶対運がいい2,浅見帆帆子,廣済堂出版,1,648580,https://www.amazon.co.jp/s?k=%E3%81%82%E3%81%AA%E3%81%9F%E3%81%AF%E7%B5%B6%E5%AF%BE%E9%81%8B%E3%81%8C%E3%81%84%E3%81%842&i=stripbooks&tag=business-book-ranking02-22
077ab94c372d,日本一わかりやすい強みの作り方の教科書,板坂裕治郎,KADOKAWA,1,185430,https://www.amazon.co.jp/s?k=%E6%97%A5%E6%9C%AC%E4%B8%80%E3%82%8F%E3%81%8B%E3%82%8A%E3%82%84%E3%81%99%E3%81%84%E5%BC%B7%E3%81%BF%E3%81%AE%E4%BD%9C%E3%82%8A%E6%96%B9%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8&i=stripbooks&tag=business-book-ranking02-22
7843f09ba053,１日１話、読めば心が熱くなる365人の仕事の教科書,/致知出版社,,1,102607,https://www.amazon.co.jp/s?k=%EF%BC%91%E6%97%A5%EF%BC%91%E8%A9%B1%E3%80%81%E8%AA%AD%E3%82%81%E3%81%B0%E5%BF%83%E3%81%8C%E7%86%B1%E3%81%8F%E3%81%AA%E3%82%8B365%E4%BA%BA%E3%81%AE%E4%BB%95%E4%BA%8B%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8&i=stripbooks&tag=business-book-ranking02-22
12161dd3cd69,才能の正体,について一部分を解説した動画です。才能とは何か？気になるますよね？私も気になったからこの本読みました！特に才能は結果で判断されるという話は「確かに！」と感動する部分でしたね。才能・・・欲しいｗ,,1,92063,https://www.amazon.co.jp/s?k=%E6%89%8D%E8%83%BD%E3%81%AE%E6%AD%A3%E4%BD%93&i=stripbooks&tag=business-book-ranking02-22
c96999c44ece,~1日10分で自分を浄化する方法~マインドフルネス瞑想入門,について一部分を解説した動画です。瞑想は良い効果だらけで超簡単に始められます！,,1,197365,https://www.amazon.co.jp/s?k=~1%E6%97%A510%E5%88%86%E3%81%A7%E8%87%AA%E5%88%86%E3%82%92%E6%B5%84%E5%8C%96%E3%81%99%E3%82%8B%E6%96%B9%E6%B3%95~%E3%83%9E%E3%82%A4%E3%83%B3%E3%83%89%E3%83%95%E3%83%AB%E3%83%8D%E3%82%B9%E7%9E%91%E6%83%B3%E5%85%A5%E9%96%80&i=stripbooks&tag=business-book-ranking02-22
336e2d9ac4ff,世界一プロ・ゲーマーの「仕事術」勝ち続ける意志力,について一部分を解説した動画です。今でこそ人気の職業あるプロゲーマーですが、初めてプロゲーマーになるという人は過酷な環境が待っていました。著者の苦悩とそれでも勝ち続けるための意志力、胸が熱くなる1冊です。,,1,33506,https://www.amazon.co.jp/s?k=%E4%B8%96%E7%95%8C%E4%B8%80%E3%83%97%E3%83%AD%E3%83%BB%E3%82%B2%E3%83%BC%E3%83%9E%E3%83%BC%E3%81%AE%E3%80%8C%E4%BB%95%E4%BA%8B%E8%A1%93%E3%80%8D%E5%8B%9D%E3%81%A1%E7%B6%9A%E3%81%91%E3%82%8B%E6%84%8F%E5%BF%97%E5%8A%9B&i=stripbooks&tag=business-book-ranking02-22
db6c3e671991,夢をかなえるゾウ３　ブラックガネーシャの教え,について短い時間で学べるように一部分を解説した動画を作成しました。大人気シリーズの３作目。不覚にも私今まで読んでいなかったんですが、読めばやっぱりハマります。今回は新キャラのブラックガネーシャが登場し、その感じもまた面白いストーリーで楽しみながら学べます。,,1,92216,https://www.amazon.co.jp/s?k=%E5%A4%A2%E3%82%92%E3%81%8B%E3%81%AA%E3%81%88%E3%82%8B%E3%82%BE%E3%82%A6%EF%BC%93%E3%80%80%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF%E3%82%AC%E3%83%8D%E3%83%BC%E3%82%B7%E3%83%A3%E3%81%AE%E6%95%99%E3%81%88&i=stripbooks&tag=business-book-ranking02-22
398dab878120,夢をかなえるゾウ２,について短い時間で学べるように一部分を解説した動画を作成しました。貧乏になる人の特徴を学び、その特徴に合わせてどうしたらいいのか？短時間で学べます。,,1,304640,https://www.amazon.co.jp/s?k=%E5%A4%A2%E3%82%92%E3%81%8B%E3%81%AA%E3%81%88%E3%82%8B%E3%82%BE%E3%82%A6%EF%BC%92&i=stripbooks&tag=business-book-ranking02-22
b1f041f9b7af,失敗図鑑,について短い時間で学べるように一部分を解説した動画を作成しました。偉人達も多くの成功の影に失敗を積み重ねています。そんな失敗から学べることを共有できたらいいかと思います。楽しんで学んでいただけたら幸いです,,1,80407,https://www.amazon.co.jp/s?k=%E5%A4%B1%E6%95%97%E5%9B%B3%E9%91%91&i=stripbooks&tag=business-book-ranking02-22
